Year,CategoryRaw,week,value,short_desc,Type
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-06-23,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-06-30,70,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-07-07,81,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-07-14,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-10-06,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-10-13,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-10-20,21,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-10-27,33,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-11-03,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-11-10,57,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-11-17,68,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2019-11-24,77,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-05-05,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-05-12,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-05-19,22,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-05-26,33,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-06-02,44,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-06-09,55,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-06-16,64,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-06-23,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-06-30,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2019-07-07,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-07-28,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-08-04,25,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-08-11,36,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-08-18,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-08-25,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-09-01,73,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-09-08,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-09-15,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2019-09-22,94,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,PCT BLOOMING,2020-06-21,0,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-06-28,2,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-07-05,9,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-07-12,15,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-07-19,29,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-07-26,46,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-08-02,58,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-08-09,70,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-08-16,81,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-08-23,87,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-08-30,92,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT BLOOMING,2020-09-06,97,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2020,PCT DROPPING LEAVES,2020-08-30,2,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-09-06,8,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-09-13,14,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-09-20,24,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-09-27,33,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-10-04,48,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-10-11,60,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-10-18,75,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-10-25,90,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT DROPPING LEAVES,2020-11-01,96,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2020,PCT EMERGED,2020-05-10,2,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-05-17,7,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-05-24,18,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-05-31,34,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-06-07,49,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-06-14,60,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-06-21,70,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-06-28,78,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-07-05,85,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-07-12,92,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT EMERGED,2020-07-19,99,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2020,PCT HARVESTED,2020-09-27,1,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-10-04,8,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-10-11,12,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-10-18,18,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-10-25,28,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-11-01,37,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-11-08,50,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-11-15,61,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-11-22,75,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT HARVESTED,2020-11-29,85,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2020,PCT PLANTED,2020-05-03,8,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-05-10,16,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-05-17,28,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-05-24,42,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-05-31,52,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-06-07,62,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-06-14,77,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-06-21,83,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-06-28,89,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-07-05,94,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT PLANTED,2020-07-12,98,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2020,PCT SETTING PODS,2020-07-05,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-07-12,1,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-07-19,5,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-07-26,18,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-08-02,27,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-08-09,38,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-08-16,50,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-08-23,61,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-08-30,73,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-09-06,82,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-09-13,89,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,PCT SETTING PODS,2020-09-20,96,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-07-12,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-07-19,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-07-26,36,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-08-02,49,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-08-09,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-08-16,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-08-23,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2020-08-30,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-09-06,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-09-13,14,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-09-20,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-09-27,37,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-10-04,51,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-10-11,66,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-10-18,80,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-10-25,88,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2020-11-01,94,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-05-10,1,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-05-17,7,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-05-24,18,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-05-31,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-06-07,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-06-14,53,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-06-21,63,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-06-28,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-07-05,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2020-07-12,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-10-04,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-10-11,12,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-10-18,22,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-10-25,33,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-11-01,45,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-11-08,56,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-11-15,67,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2020-11-22,76,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-05-03,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-05-10,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-05-17,23,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-05-24,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-05-31,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-06-07,57,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-06-14,67,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-06-21,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-06-28,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-07-05,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-07-26,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-02,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-09,37,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-16,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-23,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-30,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-09-06,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-09-13,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-09-20,94,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,PCT BLOOMING,2021-06-20,0,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-06-27,3,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-07-04,9,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-07-11,16,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-07-18,32,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-07-25,49,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-08-01,58,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-08-08,69,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-08-15,79,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-08-22,88,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-08-29,94,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT BLOOMING,2021-09-05,97,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2021,PCT DROPPING LEAVES,2021-08-29,1,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-09-05,8,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-09-12,15,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-09-19,26,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-09-26,42,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-10-03,55,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
